"Name","Appetite","Dominant Teeth","Diet Category","Foot Count","Size","Aggressive","Domesticable"
"Animal 3658","Big","Incisor","Herbivore","4","1","3","TRUE"
"Animal 3659","Big","Canine","Omnivore","6","3","5","TRUE"
"Animal 3660","Medium","Canine","Omnivore","7","3","3","FALSE"
"Animal 3661","Medium","Incisor","Omnivore","9","2","6","FALSE"
"Animal 3662","Small","Incisor","Herbivore","4","2","3","TRUE"
"Animal 3663","Small","Incisor","Omnivore","6","1","3","TRUE"
"Animal 3664","Medium","Incisor","Omnivore","6","2","5","TRUE"
"Animal 3665","Small","Canine","Omnivore","6","3","1","TRUE"
"Animal 3666","Big","Incisor","Omnivore","6","2","5","TRUE"
"Animal 3667","Big","Canine","Omnivore","4","2","2","FALSE"
"Animal 3668","Big","Incisor","Omnivore","8","3","1","FALSE"
"Animal 3669","Small","Canine","Omnivore","2","3","2","FALSE"
"Animal 3670","Small","Incisor","Herbivore","6","1","5","TRUE"
"Animal 3671","Medium","Incisor","Carnivore","6","3","1","FALSE"
"Animal 3672","Small","Incisor","Omnivore","1","2","1","FALSE"
"Animal 3673","Big","Canine","Omnivore","6","2","1","TRUE"
"Animal 3674","Small","Incisor","Omnivore","11","2","1","FALSE"
"Animal 3675","Small","Incisor","Omnivore","6","1","1","TRUE"
"Animal 3676","Small","Canine","Herbivore","6","1","2","TRUE"
"Animal 3677","Small","Incisor","Carnivore","12","2","6","FALSE"
"Animal 3678","Small","Canine","Omnivore","6","2","1","FALSE"
"Animal 3679","Small","Canine","Omnivore","4","2","3","TRUE"
"Animal 3680","Big","Canine","Omnivore","12","3","2","FALSE"
"Animal 3681","Big","Incisor","Omnivore","2","2","2","FALSE"
"Animal 3682","Big","Incisor","Carnivore","3","2","4","FALSE"
"Animal 3683","Big","Incisor","Carnivore","4","2","4","FALSE"
"Animal 3684","Small","Canine","Omnivore","4","1","1","TRUE"
"Animal 3685","Big","Incisor","Omnivore","12","2","3","FALSE"
"Animal 3686","Medium","Incisor","Carnivore","2","2","3","FALSE"
"Animal 3687","Small","Canine","Omnivore","6","1","4","TRUE"
"Animal 3688","Big","Canine","Omnivore","7","2","4","FALSE"
"Animal 3689","Big","Canine","Herbivore","4","2","4","TRUE"
"Animal 3690","Medium","Incisor","Omnivore","6","1","5","TRUE"
"Animal 3691","Medium","Canine","Herbivore","6","1","4","TRUE"
"Animal 3692","Medium","Incisor","Omnivore","5","2","4","FALSE"
"Animal 3693","Medium","Incisor","Carnivore","5","2","4","FALSE"
"Animal 3694","Big","Canine","Carnivore","7","2","1","FALSE"
"Animal 3695","Big","Incisor","Herbivore","4","1","3","TRUE"
"Animal 3696","Small","Incisor","Carnivore","5","2","2","FALSE"
"Animal 3697","Big","Canine","Omnivore","4","1","5","TRUE"
"Animal 3698","Small","Canine","Omnivore","10","2","1","FALSE"
"Animal 3699","Medium","Incisor","Omnivore","2","1","4","TRUE"
"Animal 3700","Big","Canine","Omnivore","2","1","1","TRUE"
"Animal 3701","Big","Canine","Omnivore","2","2","3","TRUE"
"Animal 3702","Small","Canine","Omnivore","6","3","1","FALSE"
"Animal 3703","Big","Canine","Herbivore","6","1","2","TRUE"
"Animal 3704","Small","Canine","Omnivore","2","2","2","TRUE"
"Animal 3705","Small","Canine","Herbivore","2","1","1","TRUE"
"Animal 3706","Small","Canine","Herbivore","2","1","1","TRUE"
"Animal 3707","Medium","Incisor","Carnivore","5","2","2","FALSE"
"Animal 3708","Small","Incisor","Carnivore","1","2","3","FALSE"
"Animal 3709","Small","Incisor","Omnivore","6","3","6","FALSE"
"Animal 3710","Big","Canine","Omnivore","4","3","2","TRUE"
"Animal 3711","Small","Incisor","Omnivore","2","3","2","FALSE"
"Animal 3712","Big","Canine","Carnivore","10","2","6","FALSE"
"Animal 3713","Big","Canine","Herbivore","4","1","5","TRUE"
"Animal 3714","Big","Canine","Omnivore","6","1","4","TRUE"
"Animal 3715","Big","Canine","Omnivore","7","3","2","FALSE"
"Animal 3716","Small","Canine","Omnivore","6","2","5","TRUE"
"Animal 3717","Medium","Incisor","Omnivore","8","3","2","FALSE"
"Animal 3718","Big","Canine","Omnivore","11","2","1","FALSE"
"Animal 3719","Small","Incisor","Carnivore","6","2","5","FALSE"
"Animal 3720","Big","Canine","Herbivore","4","1","2","TRUE"
"Animal 3721","Small","Canine","Omnivore","4","1","5","TRUE"
"Animal 3722","Medium","Canine","Omnivore","2","2","1","FALSE"
"Animal 3723","Big","Incisor","Omnivore","4","2","2","TRUE"
"Animal 3724","Small","Incisor","Omnivore","6","2","6","FALSE"
"Animal 3725","Small","Canine","Herbivore","2","1","3","TRUE"
"Animal 3726","Small","Incisor","Carnivore","7","2","6","FALSE"
"Animal 3727","Medium","Incisor","Carnivore","2","2","1","FALSE"
"Animal 3728","Medium","Incisor","Omnivore","6","2","4","TRUE"
"Animal 3729","Medium","Incisor","Omnivore","11","2","2","FALSE"
"Animal 3730","Big","Incisor","Omnivore","4","2","1","FALSE"
"Animal 3731","Big","Incisor","Omnivore","7","3","6","FALSE"
"Animal 3732","Big","Incisor","Carnivore","9","3","5","FALSE"
"Animal 3733","Medium","Canine","Omnivore","4","2","2","TRUE"
"Animal 3734","Medium","Incisor","Carnivore","6","2","1","FALSE"
"Animal 3735","Small","Canine","Omnivore","6","2","4","TRUE"
"Animal 3736","Big","Incisor","Carnivore","5","2","2","FALSE"
"Animal 3737","Big","Canine","Omnivore","2","2","5","TRUE"
"Animal 3738","Big","Canine","Omnivore","2","2","4","FALSE"
"Animal 3739","Big","Incisor","Omnivore","1","3","5","FALSE"
"Animal 3740","Big","Canine","Herbivore","2","2","5","TRUE"
"Animal 3741","Medium","Canine","Carnivore","5","2","4","FALSE"
"Animal 3742","Medium","Incisor","Omnivore","4","2","4","TRUE"
"Animal 3743","Big","Canine","Omnivore","6","2","5","TRUE"
"Animal 3744","Big","Canine","Herbivore","2","1","2","TRUE"
"Animal 3745","Big","Incisor","Carnivore","3","3","4","FALSE"
"Animal 3746","Big","Canine","Omnivore","2","1","4","TRUE"
"Animal 3747","Small","Incisor","Omnivore","1","3","5","FALSE"
"Animal 3748","Medium","Incisor","Herbivore","2","3","3","TRUE"
"Animal 3749","Big","Canine","Omnivore","2","3","1","TRUE"
"Animal 3750","Big","Canine","Omnivore","2","1","1","TRUE"
"Animal 3751","Small","Incisor","Omnivore","4","1","2","TRUE"
"Animal 3752","Medium","Canine","Omnivore","10","3","3","FALSE"
"Animal 3753","Small","Canine","Omnivore","7","2","3","FALSE"
"Animal 3754","Medium","Canine","Omnivore","2","2","4","TRUE"
"Animal 3755","Big","Canine","Omnivore","2","3","1","TRUE"
"Animal 3756","Medium","Canine","Omnivore","4","1","3","TRUE"
"Animal 3757","Small","Canine","Herbivore","6","1","2","TRUE"
"Animal 3758","Small","Incisor","Omnivore","4","1","1","TRUE"
"Animal 3759","Small","Canine","Carnivore","5","2","2","FALSE"
"Animal 3760","Medium","Canine","Herbivore","2","1","1","TRUE"
"Animal 3761","Small","Incisor","Omnivore","2","2","2","FALSE"
"Animal 3762","Big","Canine","Herbivore","2","2","4","TRUE"
"Animal 3763","Medium","Canine","Omnivore","12","3","5","FALSE"
"Animal 3764","Medium","Incisor","Carnivore","7","2","2","FALSE"
"Animal 3765","Small","Canine","Herbivore","2","1","4","TRUE"
"Animal 3766","Medium","Incisor","Omnivore","12","2","3","FALSE"
"Animal 3767","Big","Incisor","Omnivore","4","3","1","FALSE"
"Animal 3768","Big","Canine","Herbivore","4","2","1","TRUE"
"Animal 3769","Small","Incisor","Carnivore","3","3","2","FALSE"
"Animal 3770","Big","Canine","Omnivore","4","2","4","TRUE"
"Animal 3771","Medium","Canine","Herbivore","6","1","2","TRUE"
"Animal 3772","Medium","Canine","Carnivore","9","2","3","FALSE"
"Animal 3773","Small","Incisor","Omnivore","9","3","1","FALSE"
"Animal 3774","Small","Incisor","Omnivore","5","3","1","FALSE"
"Animal 3775","Big","Canine","Herbivore","2","1","5","TRUE"
"Animal 3776","Small","Canine","Omnivore","4","2","1","TRUE"
"Animal 3777","Small","Canine","Herbivore","2","1","1","TRUE"
"Animal 3778","Small","Canine","Omnivore","8","3","3","FALSE"
"Animal 3779","Big","Incisor","Omnivore","5","3","5","FALSE"
"Animal 3780","Small","Incisor","Carnivore","5","2","3","FALSE"
"Animal 3781","Big","Canine","Omnivore","4","2","3","TRUE"
"Animal 3782","Medium","Canine","Herbivore","6","2","4","TRUE"
"Animal 3783","Medium","Canine","Omnivore","7","2","1","FALSE"
"Animal 3784","Big","Incisor","Herbivore","6","2","1","TRUE"
"Animal 3785","Medium","Canine","Omnivore","9","2","3","FALSE"
"Animal 3786","Medium","Canine","Omnivore","10","2","2","FALSE"
"Animal 3787","Medium","Incisor","Omnivore","8","2","4","FALSE"
"Animal 3788","Big","Incisor","Omnivore","1","2","5","FALSE"
"Animal 3789","Big","Canine","Carnivore","1","3","3","FALSE"
"Animal 3790","Big","Canine","Omnivore","2","3","4","TRUE"
"Animal 3791","Small","Canine","Omnivore","6","2","3","TRUE"
"Animal 3792","Small","Incisor","Omnivore","10","2","6","FALSE"
"Animal 3793","Medium","Canine","Carnivore","12","2","3","FALSE"
"Animal 3794","Small","Canine","Herbivore","6","2","3","TRUE"
"Animal 3795","Big","Incisor","Carnivore","9","2","5","FALSE"
"Animal 3796","Small","Incisor","Omnivore","5","2","2","FALSE"
"Animal 3797","Small","Incisor","Omnivore","4","1","1","TRUE"
"Animal 3798","Small","Canine","Omnivore","2","1","2","TRUE"
"Animal 3799","Big","Canine","Herbivore","4","3","4","TRUE"
"Animal 3800","Small","Incisor","Herbivore","4","1","1","TRUE"
"Animal 3801","Big","Incisor","Omnivore","11","2","1","FALSE"
"Animal 3802","Small","Canine","Omnivore","2","3","5","FALSE"
"Animal 3803","Big","Canine","Omnivore","2","1","3","TRUE"
"Animal 3804","Small","Canine","Carnivore","10","3","4","FALSE"
"Animal 3805","Big","Canine","Omnivore","2","3","3","TRUE"
"Animal 3806","Medium","Incisor","Herbivore","4","3","2","TRUE"
"Animal 3807","Big","Incisor","Omnivore","6","2","5","TRUE"
"Animal 3808","Medium","Canine","Herbivore","2","2","2","TRUE"
"Animal 3809","Small","Canine","Herbivore","2","1","5","TRUE"
"Animal 3810","Medium","Canine","Omnivore","4","2","5","TRUE"
"Animal 3811","Small","Canine","Omnivore","6","1","5","TRUE"
"Animal 3812","Big","Canine","Omnivore","2","1","4","TRUE"
"Animal 3813","Big","Canine","Omnivore","2","1","2","TRUE"
"Animal 3814","Small","Canine","Omnivore","2","2","4","TRUE"
"Animal 3815","Small","Incisor","Carnivore","3","2","3","FALSE"
"Animal 3816","Small","Canine","Carnivore","12","2","2","FALSE"
"Animal 3817","Small","Canine","Herbivore","4","1","5","TRUE"
"Animal 3818","Big","Incisor","Omnivore","9","2","5","FALSE"
"Animal 3819","Big","Incisor","Omnivore","12","3","4","FALSE"
"Animal 3820","Medium","Canine","Omnivore","12","2","2","FALSE"
"Animal 3821","Big","Canine","Herbivore","6","3","4","TRUE"
"Animal 3822","Small","Incisor","Herbivore","6","1","5","TRUE"
"Animal 3823","Small","Canine","Herbivore","2","1","5","TRUE"
"Animal 3824","Big","Canine","Herbivore","4","1","2","TRUE"
"Animal 3825","Small","Canine","Omnivore","2","2","2","TRUE"
"Animal 3826","Small","Incisor","Omnivore","4","3","3","FALSE"
"Animal 3827","Medium","Incisor","Omnivore","4","1","2","TRUE"
"Animal 3828","Medium","Canine","Omnivore","6","2","1","TRUE"
"Animal 3829","Small","Canine","Herbivore","4","2","5","TRUE"
"Animal 3830","Big","Incisor","Carnivore","11","2","3","FALSE"
"Animal 3831","Medium","Canine","Omnivore","4","1","4","TRUE"
"Animal 3832","Medium","Incisor","Omnivore","5","2","6","FALSE"
"Animal 3833","Small","Canine","Omnivore","2","1","1","TRUE"
"Animal 3834","Big","Incisor","Omnivore","9","3","3","FALSE"
"Animal 3835","Big","Incisor","Omnivore","7","2","4","FALSE"
"Animal 3836","Medium","Incisor","Omnivore","9","3","6","FALSE"
"Animal 3837","Small","Canine","Herbivore","2","1","2","TRUE"
"Animal 3838","Big","Incisor","Omnivore","4","1","1","TRUE"
"Animal 3839","Medium","Incisor","Carnivore","5","2","5","FALSE"
"Animal 3840","Medium","Incisor","Omnivore","2","2","5","FALSE"
"Animal 3841","Medium","Incisor","Omnivore","4","2","3","FALSE"
"Animal 3842","Medium","Incisor","Omnivore","5","2","2","FALSE"
"Animal 3843","Medium","Incisor","Omnivore","1","3","6","FALSE"
"Animal 3844","Medium","Canine","Herbivore","2","1","1","TRUE"
"Animal 3845","Big","Canine","Omnivore","12","2","4","FALSE"
"Animal 3846","Medium","Incisor","Omnivore","3","2","5","FALSE"
"Animal 3847","Big","Incisor","Omnivore","2","2","3","FALSE"
"Animal 3848","Big","Incisor","Omnivore","5","2","3","FALSE"
"Animal 3849","Small","Incisor","Omnivore","6","3","1","FALSE"
"Animal 3850","Big","Incisor","Carnivore","3","2","2","FALSE"
"Animal 3851","Small","Canine","Omnivore","9","2","4","FALSE"
"Animal 3852","Big","Incisor","Carnivore","7","2","1","FALSE"
"Animal 3853","Big","Incisor","Carnivore","11","2","3","FALSE"
"Animal 3854","Medium","Incisor","Omnivore","4","2","3","FALSE"
"Animal 3855","Small","Canine","Herbivore","4","2","4","TRUE"
"Animal 3856","Medium","Incisor","Carnivore","10","2","2","FALSE"
"Animal 3857","Small","Incisor","Omnivore","2","1","4","TRUE"
"Animal 3858","Medium","Canine","Herbivore","6","1","3","TRUE"
"Animal 3859","Small","Canine","Carnivore","5","3","2","FALSE"
"Animal 3860","Big","Canine","Omnivore","3","2","4","FALSE"
"Animal 3861","Big","Canine","Herbivore","6","1","2","TRUE"
"Animal 3862","Small","Canine","Omnivore","6","2","5","TRUE"
"Animal 3863","Big","Incisor","Omnivore","10","2","4","FALSE"
"Animal 3864","Small","Incisor","Herbivore","6","2","5","TRUE"
"Animal 3865","Big","Canine","Omnivore","7","3","1","FALSE"
"Animal 3866","Medium","Canine","Omnivore","4","2","1","TRUE"
"Animal 3867","Medium","Canine","Carnivore","12","3","6","FALSE"
"Animal 3868","Medium","Canine","Carnivore","6","3","4","FALSE"
"Animal 3869","Medium","Incisor","Omnivore","7","2","4","FALSE"
"Animal 3870","Small","Canine","Omnivore","6","1","3","TRUE"
"Animal 3871","Small","Incisor","Carnivore","5","2","4","FALSE"
"Animal 3872","Big","Canine","Omnivore","6","2","3","FALSE"
"Animal 3873","Big","Canine","Omnivore","4","2","1","TRUE"
"Animal 3874","Small","Canine","Omnivore","6","2","2","FALSE"
"Animal 3875","Medium","Canine","Omnivore","6","3","4","FALSE"
"Animal 3876","Small","Canine","Carnivore","5","2","1","FALSE"
"Animal 3877","Big","Canine","Omnivore","12","3","5","FALSE"
"Animal 3878","Big","Incisor","Omnivore","2","1","1","TRUE"
"Animal 3879","Big","Incisor","Omnivore","4","3","5","FALSE"
"Animal 3880","Big","Incisor","Herbivore","2","2","1","TRUE"
"Animal 3881","Medium","Canine","Carnivore","3","2","3","FALSE"
"Animal 3882","Medium","Incisor","Omnivore","10","2","1","FALSE"
"Animal 3883","Small","Canine","Omnivore","8","2","4","FALSE"
"Animal 3884","Small","Incisor","Omnivore","4","1","3","TRUE"
"Animal 3885","Big","Incisor","Omnivore","1","2","2","FALSE"
"Animal 3886","Big","Incisor","Omnivore","4","1","5","TRUE"
"Animal 3887","Small","Canine","Omnivore","4","1","2","TRUE"
"Animal 3888","Small","Canine","Omnivore","4","2","2","TRUE"
"Animal 3889","Medium","Canine","Omnivore","6","3","3","TRUE"
"Animal 3890","Big","Canine","Omnivore","2","2","3","TRUE"
"Animal 3891","Medium","Canine","Herbivore","2","1","3","TRUE"
"Animal 3892","Big","Canine","Omnivore","6","1","3","TRUE"
"Animal 3893","Medium","Canine","Omnivore","4","1","5","TRUE"
"Animal 3894","Small","Incisor","Carnivore","4","2","4","FALSE"
"Animal 3895","Big","Canine","Carnivore","2","2","3","FALSE"
"Animal 3896","Small","Incisor","Omnivore","3","3","6","FALSE"
"Animal 3897","Big","Canine","Omnivore","11","3","2","FALSE"
"Animal 3898","Small","Incisor","Carnivore","10","2","5","FALSE"
"Animal 3899","Big","Canine","Omnivore","4","2","2","FALSE"
"Animal 3900","Medium","Canine","Omnivore","4","2","5","TRUE"
"Animal 3901","Medium","Canine","Omnivore","2","1","2","TRUE"
"Animal 3902","Small","Incisor","Carnivore","4","3","3","FALSE"
"Animal 3903","Big","Incisor","Omnivore","11","2","5","FALSE"
"Animal 3904","Small","Incisor","Carnivore","11","3","5","FALSE"
"Animal 3905","Medium","Incisor","Omnivore","9","2","5","FALSE"
"Animal 3906","Small","Incisor","Carnivore","11","3","3","FALSE"
"Animal 3907","Small","Incisor","Omnivore","9","2","2","FALSE"
"Animal 3908","Big","Incisor","Omnivore","8","3","6","FALSE"
"Animal 3909","Big","Incisor","Carnivore","5","3","4","FALSE"
"Animal 3910","Medium","Canine","Omnivore","4","3","4","TRUE"
"Animal 3911","Small","Incisor","Carnivore","11","2","2","FALSE"
"Animal 3912","Big","Canine","Omnivore","6","3","4","TRUE"
"Animal 3913","Medium","Incisor","Omnivore","10","2","6","FALSE"
"Animal 3914","Small","Canine","Omnivore","4","2","3","TRUE"
"Animal 3915","Small","Canine","Omnivore","5","3","2","FALSE"
"Animal 3916","Medium","Incisor","Herbivore","6","1","4","TRUE"
"Animal 3917","Small","Incisor","Omnivore","11","3","4","FALSE"
"Animal 3918","Medium","Canine","Herbivore","2","1","5","TRUE"
"Animal 3919","Medium","Incisor","Omnivore","2","2","3","TRUE"
"Animal 3920","Medium","Incisor","Carnivore","4","2","4","FALSE"
"Animal 3921","Small","Incisor","Omnivore","2","1","4","TRUE"
"Animal 3922","Medium","Canine","Omnivore","4","1","1","TRUE"
"Animal 3923","Big","Incisor","Omnivore","4","1","5","TRUE"
"Animal 3924","Small","Incisor","Omnivore","8","2","4","FALSE"
"Animal 3925","Big","Canine","Omnivore","2","1","3","TRUE"
"Animal 3926","Medium","Canine","Omnivore","2","1","4","TRUE"
"Animal 3927","Small","Canine","Herbivore","2","1","2","TRUE"
"Animal 3928","Medium","Canine","Omnivore","2","3","1","TRUE"
"Animal 3929","Small","Canine","Herbivore","2","2","1","TRUE"
"Animal 3930","Big","Canine","Herbivore","4","1","3","TRUE"
"Animal 3931","Big","Canine","Herbivore","2","1","5","TRUE"
"Animal 3932","Small","Canine","Omnivore","4","3","1","TRUE"
"Animal 3933","Medium","Incisor","Carnivore","2","3","1","FALSE"
"Animal 3934","Medium","Incisor","Omnivore","8","3","3","FALSE"
"Animal 3935","Medium","Canine","Omnivore","6","3","2","TRUE"
"Animal 3936","Big","Incisor","Omnivore","11","2","2","FALSE"
"Animal 3937","Small","Incisor","Omnivore","12","2","1","FALSE"
"Animal 3938","Small","Incisor","Omnivore","12","3","2","FALSE"
"Animal 3939","Medium","Canine","Omnivore","2","2","2","TRUE"
"Animal 3940","Small","Canine","Herbivore","6","1","2","TRUE"
"Animal 3941","Small","Canine","Herbivore","6","2","4","TRUE"
"Animal 3942","Medium","Incisor","Omnivore","6","1","5","TRUE"
"Animal 3943","Big","Incisor","Omnivore","3","3","5","FALSE"
"Animal 3944","Big","Incisor","Carnivore","7","2","6","FALSE"
"Animal 3945","Big","Incisor","Carnivore","10","2","1","FALSE"
"Animal 3946","Medium","Incisor","Carnivore","8","3","6","FALSE"
"Animal 3947","Small","Canine","Omnivore","6","1","5","TRUE"
"Animal 3948","Medium","Canine","Omnivore","4","1","4","TRUE"
"Animal 3949","Small","Incisor","Omnivore","1","3","3","FALSE"
"Animal 3950","Small","Canine","Omnivore","4","2","3","FALSE"
"Animal 3951","Small","Incisor","Omnivore","4","3","5","TRUE"
"Animal 3952","Big","Canine","Herbivore","2","2","2","TRUE"
"Animal 3953","Big","Canine","Carnivore","10","2","1","FALSE"
"Animal 3954","Medium","Canine","Omnivore","5","3","5","FALSE"
"Animal 3955","Big","Canine","Omnivore","6","2","4","FALSE"
"Animal 3956","Medium","Incisor","Omnivore","4","2","2","FALSE"
"Animal 3957","Big","Canine","Herbivore","6","1","4","TRUE"
"Animal 3958","Big","Incisor","Herbivore","6","1","5","TRUE"
"Animal 3959","Medium","Canine","Herbivore","4","2","1","TRUE"
"Animal 3960","Medium","Canine","Carnivore","11","3","1","FALSE"
"Animal 3961","Big","Canine","Herbivore","2","1","3","TRUE"
"Animal 3962","Small","Incisor","Omnivore","3","3","1","FALSE"
"Animal 3963","Small","Canine","Omnivore","6","2","2","TRUE"
"Animal 3964","Medium","Canine","Omnivore","2","1","3","TRUE"
"Animal 3965","Medium","Incisor","Carnivore","3","2","5","FALSE"
"Animal 3966","Big","Incisor","Omnivore","10","2","6","FALSE"
"Animal 3967","Big","Incisor","Omnivore","11","2","5","FALSE"
"Animal 3968","Big","Canine","Omnivore","2","1","1","TRUE"
"Animal 3969","Small","Incisor","Carnivore","12","2","3","FALSE"
"Animal 3970","Medium","Incisor","Omnivore","2","2","3","FALSE"
